toxicity,severe_toxicity,obscene,threat,insult,identity_attack
0.5547729,0.0047247536,0.018457294,0.0032470531,0.036750175,0.2800847
0.9445817,0.038296394,0.24465051,0.023863547,0.410482,0.7220783
0.2692512,0.0015948679,0.0060273944,0.0013692975,0.015299306,0.08930003
0.93826216,0.0245543,0.13064507,0.018582227,0.18628864,0.6120624
0.8712762,0.017292826,0.106176764,0.007861079,0.2663857,0.58365285
0.9353786,0.063305125,0.4848321,0.011173398,0.6089496,0.7285125
0.70827055,0.0059085866,0.040142503,0.004471652,0.052571185,0.27183187
0.9793249,0.078089476,0.49406603,0.01438354,0.66032803,0.79913545
0.8613035,0.027078748,0.15128912,0.0076891463,0.27464554,0.66367465
0.9931242,0.42845145,0.81238306,0.58217657,0.85920984,0.9222453
0.4941264,0.0033747177,0.013934151,0.0022109656,0.03208876,0.2158772
0.9983859,0.44424823,0.9855913,0.012749737,0.9564489,0.6478735
0.9736554,0.07696107,0.51437384,0.0108581595,0.6617999,0.7195102
0.60750544,0.0077547487,0.06771398,0.0027433739,0.13212109,0.27442226
0.800467,0.010651923,0.04427871,0.007696193,0.09466113,0.4840452
0.96645087,0.077869505,0.38975763,0.010071909,0.6192337,0.7870787
0.8528912,0.012179053,0.06562853,0.00472372,0.18858406,0.52615565
0.39578772,0.0016446311,0.004934327,0.0025368796,0.018522043,0.09887963
0.27494457,0.0017301051,0.0062254835,0.0012962106,0.014607932,0.0983112
0.9741964,0.0928267,0.74269974,0.015562558,0.7475054,0.6732451
0.6667823,0.004175065,0.019607695,0.003866479,0.031497046,0.21077716
0.97863483,0.09698285,0.46585184,0.0198922,0.66646713,0.8622963
0.856397,0.023141183,0.15206504,0.0060223397,0.3279266,0.62050545
0.9061781,0.031989746,0.27386922,0.005970802,0.47205648,0.6391489
0.9904358,0.2701979,0.777275,0.3013616,0.8283664,0.88044065
0.9893684,0.2042514,0.77875125,0.0244159,0.8782794,0.8827293
0.7986869,0.008803154,0.083133295,0.003086172,0.20649262,0.37721717
0.99848515,0.51603734,0.98448586,0.020780113,0.9727779,0.78963375
0.96423817,0.08388598,0.41966996,0.009039498,0.6478672,0.7821085
0.98665917,0.20463058,0.6644286,0.016304635,0.8478482,0.8911191
0.88112485,0.023563985,0.18729152,0.006897205,0.38662875,0.57997257
0.91502583,0.041522417,0.2571893,0.0071324417,0.43631256,0.67368156
0.9070269,0.027708339,0.13946316,0.008002457,0.3156096,0.65350103
0.9257768,0.027635122,0.1873983,0.008526971,0.44040194,0.68058455
0.96792865,0.07463227,0.3266212,0.011868842,0.61165166,0.7887645
0.97336394,0.09363997,0.55305856,0.022326337,0.6275438,0.80369866
0.98535824,0.18866177,0.5541181,0.085249394,0.69080615,0.90018415
0.5066441,0.0051884726,0.031471275,0.0026774919,0.048902072,0.26091644
0.7563815,0.0052152793,0.047121353,0.0034422937,0.06513781,0.22120456
0.78484356,0.012462534,0.11767808,0.0046404977,0.19098154,0.4149043
0.86816585,0.03740801,0.2690957,0.010380136,0.37018818,0.6793098
0.9327766,0.050892282,0.35708684,0.010085887,0.53680545,0.73873174
0.49732846,0.0040444587,0.015508161,0.0022641001,0.033161435,0.24194822
0.86338323,0.011445115,0.06233788,0.006000677,0.13603349,0.45326814
0.9130869,0.025532888,0.2946061,0.005164702,0.5951758,0.5225238
0.7677841,0.006579145,0.035244074,0.0035518203,0.07791047,0.3458728
0.552074,0.005063913,0.022472765,0.0024873684,0.0490491,0.2903469
0.96000016,0.062136415,0.5882517,0.011307515,0.58988816,0.6651787
0.9363197,0.056720424,0.46568885,0.009436379,0.6588879,0.6838256
0.9282619,0.014787047,0.14097191,0.0059853126,0.34175953,0.4485313
0.9215573,0.036690783,0.28147057,0.009146871,0.3165362,0.7044371
0.9983487,0.5080645,0.9796067,0.09826063,0.94513434,0.82228744
0.93934447,0.037565902,0.2624116,0.008961919,0.50827473,0.6958958
0.6097505,0.002963353,0.010722414,0.002548013,0.035074327,0.19249357
0.971064,0.09296319,0.6263612,0.012045039,0.6892812,0.78792363
0.49774417,0.002399608,0.022546228,0.0021728375,0.02623208,0.12575926
0.90854985,0.04859057,0.31070742,0.009193633,0.5150482,0.75357944
0.8854574,0.024899317,0.19650611,0.006419125,0.32644263,0.635252
0.47669014,0.0045831003,0.05401047,0.0026300435,0.046173092,0.16677588
0.9825801,0.13791618,0.6270417,0.013303273,0.8059333,0.8087871
0.89286596,0.014418462,0.0929112,0.0059096874,0.16416469,0.4774828
0.9664974,0.07006008,0.5239486,0.009645756,0.74084246,0.7345613
0.9016113,0.02419367,0.21103771,0.0065211616,0.3221042,0.52274394
0.86904484,0.03529958,0.31983322,0.009338052,0.36204296,0.6469512
0.4303667,0.005481042,0.032096248,0.0026698033,0.06702439,0.23761293
0.97953254,0.10268588,0.67502,0.013486154,0.6877286,0.7921051
0.85412663,0.027152576,0.22151205,0.007518686,0.38080165,0.6124457
0.95942074,0.047275156,0.44530153,0.0079468945,0.5084565,0.68046284
0.61528164,0.0036704158,0.020368293,0.0031995683,0.04335473,0.22087076
0.9495609,0.042493682,0.27627954,0.009321502,0.5927979,0.7264807
0.66512716,0.0047843023,0.09690402,0.0025044088,0.058842808,0.117981166
0.98791426,0.11221394,0.6628824,0.022508834,0.6026665,0.7884989
0.9485015,0.0625997,0.433072,0.008597385,0.6391786,0.75306547
0.9235972,0.023727428,0.09540783,0.007956189,0.16913155,0.6294558
0.6221184,0.004344357,0.019589243,0.0033295155,0.03376995,0.25393835
0.71746457,0.00689279,0.04006134,0.0028411436,0.07900154,0.34140402
0.80814123,0.008082285,0.039364632,0.003972862,0.070224434,0.36100262
0.6796784,0.010067018,0.04646899,0.004021284,0.08067068,0.46689826
0.94297206,0.038199387,0.33214855,0.006882646,0.5924893,0.68988097
0.8303131,0.01814078,0.28603604,0.005163303,0.25921482,0.35278893
0.9936074,0.2621811,0.927148,0.021570634,0.88753057,0.81132627
0.9288103,0.039560687,0.35096556,0.007445046,0.40370607,0.7024647
0.96254295,0.060193166,0.5173571,0.011157874,0.8228603,0.64384353
0.7672869,0.013543255,0.08119547,0.0045381906,0.14312884,0.5100847
0.9180772,0.08481306,0.604979,0.013733922,0.67538023,0.6369726
0.96513814,0.14116618,0.8120959,0.013619931,0.80847204,0.7095266
0.9984523,0.73523605,0.9873805,0.051292136,0.9834252,0.9089745
0.97984993,0.13098215,0.81222504,0.011957617,0.87664205,0.6847555
0.99884844,0.6272038,0.9900642,0.048862047,0.9788173,0.8027983
0.9371375,0.124287784,0.74532,0.017020505,0.7356409,0.7414184
0.8555174,0.052182466,0.518474,0.009631915,0.6242676,0.45291674
0.9516228,0.1324406,0.7681676,0.015512449,0.8092684,0.71450645
0.99350524,0.29869774,0.8984251,0.021546435,0.93479186,0.882322
0.9944159,0.31040746,0.92853385,0.021088345,0.9438321,0.8341118
0.9858473,0.21397406,0.8462395,0.016258452,0.8761404,0.850112
0.96134,0.11288596,0.74994975,0.013601194,0.7828717,0.72943795
0.94751275,0.1010826,0.7107743,0.011852444,0.721504,0.71199113
0.90735817,0.09014057,0.5729034,0.014329493,0.6560933,0.6667426
0.78970313,0.047949743,0.53932977,0.008490231,0.5281937,0.4222438
0.9928128,0.38932368,0.87518996,0.026187982,0.9350066,0.91269094
0.92572796,0.09331165,0.6855358,0.013366677,0.72388214,0.6751507
0.9753293,0.14654425,0.8075415,0.0113684805,0.83815044,0.7623561
0.9898691,0.2237623,0.87037355,0.015331285,0.9205492,0.8260766
0.9561658,0.14220187,0.6698683,0.054374956,0.6722873,0.8019967
0.99788207,0.69485533,0.98028874,0.056421682,0.97011614,0.9239002
0.97770256,0.17909361,0.7350735,0.014648437,0.8362962,0.82492834
0.9726523,0.1395687,0.7994113,0.014582139,0.7701131,0.7370024
0.9351954,0.096009865,0.6630476,0.012162279,0.701645,0.63118416
0.9881335,0.20267762,0.85805833,0.013832073,0.90972924,0.81034464
0.94638157,0.09343423,0.7240286,0.011446341,0.7952827,0.598397
0.93078536,0.09263137,0.60298455,0.012447854,0.70584095,0.66305864
0.93821025,0.100381084,0.62642825,0.015656283,0.6729818,0.69615823
0.997865,0.6516593,0.9824421,0.039062306,0.9701801,0.89230835
0.9430732,0.112328455,0.744387,0.013993767,0.7775303,0.66343284
0.998044,0.56727046,0.9622657,0.16792285,0.9679758,0.92573196
0.81773114,0.051524054,0.58040196,0.009490795,0.5261839,0.45574707
0.8909167,0.073168375,0.5947259,0.011591285,0.6680432,0.61984646
0.97069913,0.14205123,0.65579903,0.013755402,0.81881905,0.79522544
0.8761715,0.06900778,0.62874174,0.012090027,0.66682184,0.5261299
0.9961344,0.5287519,0.9562978,0.03171689,0.95589155,0.9044476
0.89954287,0.073081054,0.66420126,0.010998913,0.62277883,0.5995488
0.9979724,0.5656701,0.9827604,0.030017445,0.9694295,0.8576466
0.9904145,0.24116844,0.8609375,0.033404287,0.9022721,0.8511248
0.97106344,0.15863508,0.73578787,0.01752579,0.81810325,0.7666219
0.9874343,0.22333588,0.86286885,0.017639613,0.89978594,0.8373968
0.7676326,0.040477604,0.49427727,0.008143891,0.52385056,0.39521775
0.7370561,0.049403075,0.4723374,0.010271268,0.45735332,0.49555954
0.69633985,0.0333494,0.3980157,0.0076507274,0.3583227,0.40894976
0.8876385,0.0635404,0.63345027,0.0118781,0.6147063,0.54606605
0.9410014,0.10575249,0.65272856,0.0132362805,0.7249833,0.6862866
0.997792,0.46529204,0.97921765,0.020310007,0.96729493,0.80101204
0.737186,0.036618914,0.4413452,0.008247775,0.44677147,0.41710454
0.8751515,0.073044345,0.56002635,0.011868416,0.6452184,0.5385227
0.85929877,0.058130734,0.50560474,0.009400824,0.619438,0.4990193
0.9583172,0.09900463,0.72647846,0.010896837,0.8134893,0.652741
0.9562989,0.12074312,0.7398652,0.014292531,0.7628114,0.75071156
0.9882725,0.25310522,0.85244006,0.017180042,0.9029653,0.7927482
0.84873784,0.050410315,0.5504681,0.008646749,0.6306688,0.4573631
0.85776436,0.06844352,0.5954873,0.011258804,0.6002093,0.59203744
0.9733977,0.11290277,0.75331265,0.012147227,0.8448227,0.69949055
0.90885836,0.075435534,0.54523075,0.01087456,0.63941276,0.6464492
0.908303,0.07432285,0.62392575,0.010888068,0.68823034,0.6181297
0.97452897,0.15324098,0.6885773,0.019621624,0.8058586,0.8079356
0.99876404,0.65286624,0.991184,0.031935528,0.9819903,0.78695595
0.909686,0.0744592,0.5326844,0.012098909,0.64301807,0.6303304
0.99470633,0.3438113,0.9497995,0.01821732,0.93728375,0.82106614
0.97402495,0.17500937,0.69292533,0.019271089,0.7747602,0.83628607
0.99838257,0.6946434,0.9832466,0.054119807,0.98197687,0.9006723
0.86997414,0.06271884,0.4928675,0.009687562,0.6007424,0.5834498
0.98035985,0.1761068,0.83929586,0.013560937,0.8700567,0.7731611
0.98187673,0.20117298,0.8414985,0.014946517,0.87089264,0.8310844
0.91719943,0.06506115,0.6110657,0.010829506,0.6904012,0.58720875
0.9736086,0.1308072,0.77743703,0.0119240405,0.8396757,0.7428346
0.9982509,0.5526507,0.9830808,0.02554295,0.9719091,0.8381796
0.95705456,0.10019343,0.72820973,0.010653189,0.8293175,0.6367355
0.94359344,0.09255782,0.69277817,0.010935837,0.7425568,0.6841447
0.79241246,0.06228972,0.46350336,0.0117246155,0.53475165,0.53912663
0.9893968,0.24987707,0.8745321,0.020338077,0.91207564,0.86231595
0.9946997,0.44943413,0.92756176,0.027064543,0.9514644,0.8942506
0.9532988,0.095583774,0.71449435,0.010488086,0.78024507,0.6381628
0.8549353,0.06311201,0.484883,0.011634918,0.57029337,0.57422173
0.8551026,0.04661735,0.5736809,0.007888498,0.579081,0.44918197
0.96242654,0.11822827,0.74403197,0.012057858,0.7761044,0.7507017
0.8459424,0.07638114,0.6042145,0.011867711,0.6323574,0.56406754
0.99705243,0.43974108,0.9700806,0.024005165,0.96568197,0.8207421
0.99595296,0.4157029,0.9589562,0.023063948,0.95105225,0.8574372
0.9165568,0.0721638,0.6603125,0.010676206,0.70167255,0.5920128
0.98024875,0.17342827,0.8388287,0.013188721,0.87561,0.7764398
0.9249224,0.097143054,0.5841464,0.013270229,0.6659875,0.708131
0.98729837,0.18884614,0.9312436,0.014004232,0.85342693,0.58536786
0.7429118,0.044395633,0.45077989,0.009042121,0.41949728,0.49030277
0.9781627,0.15287931,0.8230335,0.0112521015,0.8714392,0.73622686
0.906968,0.06392539,0.6197405,0.010614505,0.65920955,0.4795675
0.72255504,0.04916272,0.4399275,0.010344103,0.5045751,0.4227471
0.996548,0.39568236,0.97640216,0.013752795,0.94786906,0.7412114
0.98509383,0.21972384,0.76364845,0.0167084,0.8768446,0.8557024
0.99866307,0.60935277,0.98958987,0.029966109,0.9725242,0.81077015
0.97840893,0.1861741,0.7471854,0.015093299,0.85894924,0.8225489
0.9979219,0.51426184,0.96974945,0.039884593,0.9694886,0.88990146
0.98935527,0.22098513,0.8926385,0.014019304,0.918782,0.7817459
0.9373918,0.080909096,0.81871635,0.0068740076,0.8025983,0.3511818
0.9115887,0.061101206,0.6705549,0.0108664185,0.65998316,0.47958186
0.96509737,0.13784268,0.6597613,0.015303321,0.7468123,0.8024013
0.96400094,0.12634185,0.77176094,0.0138694,0.7922767,0.7255845
0.84064776,0.053249534,0.540184,0.008945882,0.6304061,0.46794757
0.95980924,0.11297175,0.72627634,0.012029834,0.7988219,0.72886306
0.99207944,0.24211219,0.8704431,0.016251788,0.91815114,0.8615204
0.9567938,0.13495265,0.75610864,0.013176661,0.77219987,0.76406854
0.9979558,0.68271714,0.9797278,0.045602214,0.9789219,0.9058986
0.9846182,0.28009024,0.849621,0.05886477,0.86498296,0.9103025
0.85920244,0.06326748,0.5107466,0.0111056985,0.65168893,0.5139704
0.9735128,0.15615715,0.8036028,0.014833071,0.8590961,0.77371174
0.7932369,0.039657068,0.4809042,0.0085253455,0.4784885,0.4628262
0.9708157,0.14750801,0.834472,0.037228916,0.7501959,0.6829664
0.97029155,0.119188465,0.7774798,0.0118017765,0.8563377,0.6781481
0.93851495,0.077972636,0.6432863,0.009328679,0.64708984,0.6920798
0.9775244,0.21772993,0.7571314,0.018814825,0.8519731,0.85819834
0.9339193,0.082964174,0.6801394,0.009998913,0.7399943,0.6106802
0.9420222,0.100404814,0.7141101,0.013769012,0.75756896,0.6818085
0.9602553,0.12772983,0.7180197,0.0130842505,0.80377984,0.69479907
0.94205076,0.063397825,0.61932844,0.010196939,0.75057,0.5600137
0.8596638,0.06310569,0.58401835,0.012311701,0.60819966,0.58011883
0.9048782,0.07619319,0.6444041,0.010174247,0.6506991,0.6308971
0.9855487,0.18727812,0.86582214,0.012826285,0.86719835,0.7970479
0.9923429,0.3528791,0.8587793,0.024805581,0.925786,0.9024401
0.9855414,0.17138042,0.80239326,0.013385725,0.8634882,0.8307116
0.9558943,0.10189044,0.7311075,0.011391876,0.7713676,0.7006052
0.97615844,0.18264298,0.7426876,0.022997975,0.8164784,0.82366234
0.98965424,0.2141227,0.86243284,0.016023178,0.9028516,0.8347616
0.98265713,0.21741869,0.7713315,0.018696245,0.8497716,0.84081554
0.8912483,0.063319735,0.6201836,0.0112426365,0.6496957,0.56761026
0.9880888,0.1796529,0.8325562,0.011666742,0.90909874,0.79959935
0.99720854,0.58541256,0.95827764,0.49593794,0.9663008,0.8762127
0.9578853,0.111146346,0.73755145,0.013166744,0.770281,0.7412021
0.9531016,0.11451677,0.6519551,0.016013505,0.7355722,0.7362292
0.93988234,0.088648096,0.7177065,0.012419082,0.74481153,0.6390958
0.5723694,0.019929707,0.41057745,0.00449737,0.42442375,0.10511777
0.7457762,0.042376015,0.4331482,0.009988954,0.49583998,0.40624058
0.93489873,0.10664625,0.70950806,0.0129060745,0.724019,0.7019693
0.97584254,0.17692155,0.89216024,0.014554005,0.7869528,0.69455063
0.9747419,0.11132718,0.78788805,0.009123521,0.85023165,0.66907805
0.9579767,0.09545973,0.657256,0.009633516,0.7897022,0.641892
0.9838658,0.19036774,0.8669181,0.015176706,0.86192113,0.787709
0.8630245,0.059649456,0.6242253,0.021025987,0.6110873,0.45383215
0.93819207,0.09328546,0.7049698,0.010364342,0.7271454,0.6585831
0.95512086,0.11680814,0.6497779,0.013135226,0.7654173,0.7340165
0.9496197,0.13904165,0.7724221,0.013545796,0.7926367,0.6585784
0.9604968,0.123906046,0.65940475,0.014177058,0.7470217,0.7656029
0.96235293,0.122650266,0.7239057,0.014639849,0.7685475,0.75639266
0.97178346,0.13305071,0.7840525,0.012675824,0.81807595,0.7492317
0.923997,0.09019828,0.651491,0.013447081,0.73346037,0.6670042
0.85545105,0.049487792,0.56116587,0.009497952,0.64194465,0.43099287
0.9728252,0.1840502,0.78600335,0.061493516,0.8663857,0.82617414
0.91159517,0.07252206,0.6548528,0.010860618,0.68394464,0.6008826
0.9382758,0.1122691,0.6447949,0.012542216,0.74603605,0.6967077
0.9878484,0.24547829,0.8011352,0.01783466,0.91217417,0.85546625
0.83685344,0.051792484,0.45581165,0.0093193455,0.57037896,0.4974608
0.8753334,0.054118734,0.5899073,0.009166841,0.63684106,0.4801567
0.9979948,0.5480434,0.9834246,0.026083436,0.9686158,0.84776944
0.9520831,0.10299651,0.67707497,0.011568003,0.71340746,0.7567169
0.9296983,0.08353155,0.71279436,0.013264398,0.75293994,0.5507276
0.94823164,0.10458612,0.66469014,0.014889904,0.7129067,0.75975376
0.9845648,0.17923293,0.8107745,0.013873103,0.8817287,0.8260388
0.985572,0.20506401,0.8209674,0.01853689,0.88130945,0.85998344
0.9972115,0.47900826,0.9678771,0.031766057,0.9604651,0.8782392
0.9658411,0.094161265,0.7018321,0.0105873635,0.81393456,0.71223515
0.9856412,0.17769526,0.83338636,0.014414025,0.87440956,0.81277275
0.9984492,0.60127014,0.98703915,0.031498138,0.97386634,0.84181607
0.9789726,0.16402933,0.8076883,0.015012577,0.8448087,0.79663086
0.96645844,0.14797063,0.7672925,0.014944602,0.80979985,0.79148245
0.9885795,0.23119931,0.861404,0.016208718,0.90506357,0.8529681
0.9497222,0.13205038,0.653657,0.014375517,0.781598,0.7504207
0.98851264,0.24665688,0.8616283,0.024306543,0.9012272,0.87177676
0.9699024,0.14016268,0.73243296,0.011928581,0.806198,0.7836365
0.99545836,0.33252034,0.96660954,0.015355937,0.92678076,0.744816
0.8897291,0.0597193,0.6249979,0.009669312,0.6437315,0.5103699
0.987166,0.26705915,0.7929853,0.022845395,0.8719076,0.8782794
0.72737867,0.033119302,0.41459236,0.006877049,0.37278435,0.39811265
0.8648094,0.066275835,0.4992815,0.011407933,0.6199797,0.5589167
0.9913776,0.44600537,0.87039316,0.034548376,0.92384607,0.93713075
0.96756124,0.14569198,0.79926443,0.014391072,0.81950986,0.7515726
0.9106573,0.054430034,0.64146477,0.008907872,0.69544435,0.48368856
0.99837494,0.5775043,0.98648643,0.02737553,0.97236586,0.82562226
0.8004445,0.044078887,0.52624196,0.009366693,0.5021516,0.43580902
0.99767655,0.61442745,0.97989607,0.037728906,0.9689406,0.87871003
0.9271693,0.08428052,0.6565707,0.012693585,0.72284424,0.63820153
0.9694173,0.13684174,0.7304303,0.013495908,0.85399747,0.69497293
0.9794866,0.17313433,0.8051231,0.015254695,0.85578847,0.82277423
0.98034966,0.19375098,0.7707549,0.015671885,0.8706716,0.80969775
0.881316,0.056601748,0.5046935,0.010468927,0.5868953,0.5477648
0.8244126,0.04534029,0.49699455,0.008409832,0.44902682,0.5333727
0.9947791,0.35494882,0.9560141,0.019456048,0.9394633,0.8250274
0.98634976,0.17725556,0.8614718,0.011193664,0.9038383,0.76052946
0.53958064,0.027760157,0.2561822,0.0069398144,0.25181326,0.37833345
0.9023725,0.073271535,0.6414529,0.010350929,0.6776926,0.585348
0.9904565,0.25176296,0.8714832,0.018279748,0.9166857,0.8646142
0.8846412,0.07179942,0.52544326,0.012298313,0.61887985,0.60499245
0.9733796,0.15695755,0.71843797,0.013655827,0.8266853,0.7940551
0.9883563,0.21325724,0.852714,0.01692336,0.90046525,0.83226097
0.9743212,0.118704505,0.71410835,0.013206903,0.81368434,0.7739899
0.9975987,0.63685286,0.9813529,0.036611985,0.9704028,0.88877136
0.9926495,0.31909627,0.9309342,0.017013596,0.931411,0.84051985
0.98363423,0.21427003,0.7677689,0.019420678,0.8495323,0.85184723
0.95993906,0.11276153,0.7280512,0.013031408,0.8058815,0.7037517
0.976713,0.16535339,0.75512356,0.021666458,0.83905476,0.85396165
0.9879824,0.20853066,0.8531857,0.017265078,0.9126066,0.82465035
0.8090828,0.053676084,0.5406098,0.009635326,0.5301817,0.5129607
0.9981591,0.686085,0.9854854,0.040887564,0.9760108,0.88826454
0.9875546,0.16541165,0.838306,0.011206983,0.9174393,0.758669
0.8987272,0.07325915,0.6465272,0.010566793,0.66027015,0.58340836
0.9982811,0.5617086,0.98568404,0.024812035,0.973942,0.8282801
0.9835354,0.21429873,0.8284602,0.022400187,0.8708593,0.8638017
0.99830353,0.5751002,0.98676413,0.027121695,0.97217673,0.82428956
0.97907823,0.18281205,0.81390345,0.014132243,0.85552216,0.8172137
0.72378695,0.0329782,0.3686597,0.007683575,0.31749913,0.45577222
0.91865265,0.07015502,0.62078655,0.010356245,0.68355924,0.6360424
0.86892986,0.05357459,0.5762863,0.011481757,0.68545073,0.47114858
0.9862541,0.29126784,0.8584581,0.16780536,0.8474984,0.8984877
0.98908615,0.2666538,0.87785935,0.017996728,0.89262265,0.868935
0.9900367,0.25174806,0.89257514,0.017030878,0.9123066,0.83332694
0.98020387,0.22783154,0.85700446,0.023385948,0.8400212,0.78846854
0.97863376,0.2118027,0.8586197,0.022348491,0.7688838,0.77342916
0.5465313,0.012083991,0.21027978,0.005439324,0.16242965,0.22700264
0.8188029,0.027753763,0.45419484,0.0076492648,0.4020669,0.3763142
0.99062634,0.24914466,0.9034433,0.016403694,0.9117587,0.81982976
0.7038878,0.022117063,0.3554009,0.0062613017,0.3294849,0.2817027
0.95098,0.095027566,0.6212796,0.012859662,0.6340257,0.71317214
0.9820886,0.17505534,0.7401556,0.01923985,0.817876,0.8243079
0.9787049,0.26117265,0.8333256,0.4287948,0.66452515,0.5712835
0.59040177,0.011759697,0.23336382,0.004966641,0.17743348,0.17935444
0.52366674,0.01257655,0.2329158,0.004369021,0.17328987,0.19218108
0.99079,0.24074651,0.9293187,0.015028576,0.89413124,0.7558207
0.8105495,0.040885635,0.44508982,0.009162057,0.44842282,0.5177565
0.6670683,0.022493908,0.45124412,0.006172861,0.35524166,0.20782651
0.9930704,0.27616197,0.91102314,0.017933285,0.9340464,0.8407577
0.73396134,0.020030657,0.39420676,0.0065030777,0.2910372,0.27475706
0.46429145,0.0021085618,0.0061291973,0.002678456,0.027019734,0.14899865
0.84504426,0.03852486,0.6029601,0.009251727,0.4537527,0.35438204
0.929888,0.07103321,0.6797414,0.009860787,0.67554283,0.57188493
0.95915484,0.10180638,0.6316299,0.0128810285,0.6766707,0.72875524
0.81739914,0.05844242,0.60593194,0.011053067,0.61268514,0.40114698
0.9625028,0.06870822,0.61824083,0.008467173,0.78011155,0.63672966
0.91610384,0.059907593,0.5438495,0.0110306665,0.67038316,0.5178895
0.4857667,0.016162932,0.24683022,0.004472949,0.17943624,0.22092012
0.76652366,0.039207544,0.4914394,0.008107538,0.420225,0.40416995
0.82524866,0.039112058,0.51584285,0.0077647525,0.53703135,0.40241948
0.9131235,0.049848855,0.5542453,0.0100191925,0.69589263,0.52721167
0.9864965,0.19781943,0.79643464,0.020237532,0.85150325,0.87640053
0.94529474,0.086380474,0.6134846,0.013375521,0.6657265,0.65174043
0.9603466,0.08954893,0.6470927,0.0123663135,0.7433985,0.5947928
0.89448535,0.05726362,0.5994434,0.009738914,0.66814893,0.4246216
0.8252722,0.020442992,0.49063244,0.004591163,0.44762066,0.23111746
0.90300184,0.053018223,0.6996524,0.009550167,0.6837901,0.35521552
0.97768444,0.10665969,0.8015388,0.008754086,0.8627963,0.6128273
0.61511415,0.020714695,0.23614407,0.0061316113,0.22303823,0.3511156
0.9690384,0.1201288,0.6796747,0.012966913,0.8192911,0.7162095
0.9689811,0.0803976,0.5061717,0.011535874,0.76143324,0.80448484
0.8635577,0.05362662,0.57294166,0.010278546,0.58066344,0.5099903
0.8474745,0.03819754,0.44419095,0.007959784,0.45364866,0.44806278
0.7659745,0.031643387,0.34631288,0.008216312,0.44113114,0.4074343
0.99824595,0.60802597,0.9876275,0.164816,0.95561486,0.79812056
0.9777215,0.12018964,0.6909656,0.017413726,0.79194003,0.7276187
0.9512268,0.083663695,0.6607776,0.014145663,0.7112187,0.5960254
0.5303748,0.011971223,0.17475712,0.003574306,0.12497135,0.2377611
0.60041475,0.016490355,0.28027904,0.004471809,0.21042669,0.23291405
0.47748628,0.016737279,0.18244278,0.0048856167,0.20918037,0.25574446
0.98145366,0.12487496,0.76695204,0.012321887,0.82752043,0.76003546
0.73613167,0.03126519,0.47034168,0.007641664,0.39352387,0.33593664
0.9749851,0.119190715,0.70459735,0.04458439,0.7330677,0.79999834
0.95100147,0.086387165,0.64149565,0.01532983,0.69080555,0.72709394
0.8806357,0.058027253,0.56413233,0.010120929,0.5750069,0.6015659
0.80807656,0.03836331,0.43262294,0.009152798,0.44000283,0.48401427
0.99867356,0.60685873,0.9901777,0.025838772,0.9782395,0.7858502
0.9664673,0.1058759,0.672641,0.011491281,0.71749365,0.79474854
0.52743554,0.0039433986,0.016605157,0.0039028304,0.03445569,0.24779049
0.9611815,0.08750331,0.6697332,0.011788058,0.7392363,0.6970375
0.948049,0.077914104,0.6558182,0.01170932,0.69773024,0.6553162
0.96695566,0.11760138,0.7371785,0.011882226,0.8225522,0.7237095
0.91227543,0.063792154,0.51384306,0.013018142,0.5483415,0.6000657
0.24675378,0.0015349523,0.006369293,0.0012978356,0.013661494,0.089724846
0.281747,0.011467926,0.1829103,0.0030500859,0.118545465,0.10742454
0.9603005,0.09589316,0.7067009,0.012798227,0.7830086,0.6818941
0.17855361,0.0072225537,0.08180779,0.0028545924,0.05991204,0.09734323
0.83351266,0.0430889,0.45091107,0.00884373,0.47429654,0.47367522
0.97276694,0.13923058,0.7333606,0.01746039,0.788248,0.7224533
0.509039,0.014158316,0.2880054,0.0043265424,0.23460071,0.14298056
0.25805157,0.002161169,0.008782317,0.002344698,0.018017251,0.12099619
0.96384144,0.092886925,0.7003543,0.010891376,0.7083839,0.7157343
0.9298679,0.02962446,0.29662946,0.010845737,0.3349532,0.5304152
0.36562225,0.008090411,0.11483039,0.0029342708,0.07429833,0.15295905
0.87790316,0.04234566,0.5468121,0.009779562,0.44490656,0.4885461
0.9988613,0.7877246,0.99245316,0.068197824,0.9811023,0.90293825
0.9207803,0.05620453,0.67293394,0.011660807,0.5375745,0.5150221
0.9582393,0.10850252,0.60912514,0.013310236,0.68304396,0.7483045
0.9010467,0.05425879,0.5473957,0.010447694,0.5218987,0.6065179
0.92122436,0.0770441,0.679422,0.014141434,0.696315,0.5668906
0.99145776,0.23625937,0.90023273,0.01776479,0.904651,0.7901666
0.997644,0.5261767,0.9767556,0.06719601,0.9662792,0.86114466
0.86464226,0.037464,0.47227743,0.012256771,0.40133968,0.41541207
0.89839965,0.055832364,0.5532333,0.010659323,0.5349542,0.5997112
0.9879197,0.16696633,0.9363257,0.011240655,0.76747006,0.5364993
0.9826067,0.18021967,0.8007666,0.016198434,0.82580465,0.84273916
0.6884159,0.017350445,0.4450586,0.004825351,0.29825246,0.16580935
0.18936245,0.0041882177,0.055482484,0.0018339807,0.030121665,0.07299705
0.9184703,0.07288845,0.77894956,0.0105829835,0.562437,0.4639489
0.88859475,0.046732817,0.52268875,0.008434916,0.5340619,0.51617354
0.96782994,0.09575273,0.70031726,0.015646175,0.7756875,0.71905947
0.999086,0.6863354,0.9945285,0.06688138,0.9797794,0.6650731
